iso,driver_code,pixel_count,area_ha,driver_label,dataset_name,dataset_version
ZAF,6,7558,755800.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZAF,7,1532,153200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZMB,1,274714,27471400.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZMB,2,1092,109200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZMB,3,72775,7277500.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZMB,4,1117,111700.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZMB,5,4850,485000.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZMB,6,2423,242300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZMB,7,2733,273300.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZWE,1,102550,10255000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZWE,2,567,56700.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZWE,3,121,12100.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZWE,4,2502,250200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZWE,5,197,19700.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZWE,6,1109,110900.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZWE,7,95,9500.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
